rp_string,pl_string,sentence,sentence_xpath,xml_name,status
in sequence,"1,34–40","According to several authors1,34–40, a TMD is supported by a genetic predisposition, negative psychosocial influences (e.g., stress, anxiety, depression), local factors (e.g., dental occlusion), or dental therapy (e.g., prosthodontic/restorative/orthodontic treatments).","substring(string(/article/body/sec[1]/p[2]),846,270)",19test.xml
in sequence,"1,34–40","According to several authors1,34–40, a TMD is supported by a genetic predisposition, negative psychosocial influences (e.g., stress, anxiety, depression), local factors (e.g., dental occlusion), or dental therapy (e.g., prosthodontic/restorative/orthodontic treatments).","substring(string(/article/body/sec[1]/p[2]),846,270)",19test.xml
40,"1,34–40","According to several authors1,34–40, a TMD is supported by a genetic predisposition, negative psychosocial influences (e.g., stress, anxiety, depression), local factors (e.g., dental occlusion), or dental therapy (e.g., prosthodontic/restorative/orthodontic treatments).","substring(string(/article/body/sec[1]/p[2]),846,270)",19test.xml
16,"16,41–44","The relationship between the components of the equilibrium - the labyrinth, the eye, and bodily sensibility - on the one hand, and the temporomandibular system on the other hand, has not yet been adequately investigated16,41–44.","substring(string(/article/body/sec[1]/p[3]),1,228)",19test.xml
41,"16,41–44","The relationship between the components of the equilibrium - the labyrinth, the eye, and bodily sensibility - on the one hand, and the temporomandibular system on the other hand, has not yet been adequately investigated16,41–44.","substring(string(/article/body/sec[1]/p[3]),1,228)",19test.xml
in sequence,"16,41–44","The relationship between the components of the equilibrium - the labyrinth, the eye, and bodily sensibility - on the one hand, and the temporomandibular system on the other hand, has not yet been adequately investigated16,41–44.","substring(string(/article/body/sec[1]/p[3]),1,228)",19test.xml
in sequence,"16,41–44","The relationship between the components of the equilibrium - the labyrinth, the eye, and bodily sensibility - on the one hand, and the temporomandibular system on the other hand, has not yet been adequately investigated16,41–44.","substring(string(/article/body/sec[1]/p[3]),1,228)",19test.xml
44,"16,41–44","The relationship between the components of the equilibrium - the labyrinth, the eye, and bodily sensibility - on the one hand, and the temporomandibular system on the other hand, has not yet been adequately investigated16,41–44.","substring(string(/article/body/sec[1]/p[3]),1,228)",19test.xml
45,"45,46","Related to this context, different theories exist for the explanation of possible interdependencies, such as a stimulus propagation through fascia systems 45,46 or muscle loops47.","substring(string(/article/body/sec[1]/p[3]),230,179)",19test.xml
46,"45,46","Related to this context, different theories exist for the explanation of possible interdependencies, such as a stimulus propagation through fascia systems 45,46 or muscle loops47.","substring(string(/article/body/sec[1]/p[3]),230,179)",19test.xml
47,not in list,"Related to this context, different theories exist for the explanation of possible interdependencies, such as a stimulus propagation through fascia systems 45,46 or muscle loops47.","substring(string(/article/body/sec[1]/p[3]),230,179)",19test.xml
41,"41,48,49","Also the role of the trigeminal nerve and a possible correspondence of its nuclei with the nuclei vestibulares were discussed41,48,49.","substring(string(/article/body/sec[1]/p[3]),410,134)",19test.xml
48,"41,48,49","Also the role of the trigeminal nerve and a possible correspondence of its nuclei with the nuclei vestibulares were discussed41,48,49.","substring(string(/article/body/sec[1]/p[3]),410,134)",19test.xml
49,"41,48,49","Also the role of the trigeminal nerve and a possible correspondence of its nuclei with the nuclei vestibulares were discussed41,48,49.","substring(string(/article/body/sec[1]/p[3]),410,134)",19test.xml
50,50–52,"The present study was conducted to investigate the influences of the constitution, medical history and axiography on postural control in young healthy women aged between 21–30 years since gender-specific differences in pain threshold, hormonal balance and connective tissue have already been identified50–52.","substring(string(/article/body/sec[1]/p[4]),1,308)",19test.xml
in sequence,50–52,"The present study was conducted to investigate the influences of the constitution, medical history and axiography on postural control in young healthy women aged between 21–30 years since gender-specific differences in pain threshold, hormonal balance and connective tissue have already been identified50–52.","substring(string(/article/body/sec[1]/p[4]),1,308)",19test.xml
52,50–52,"The present study was conducted to investigate the influences of the constitution, medical history and axiography on postural control in young healthy women aged between 21–30 years since gender-specific differences in pain threshold, hormonal balance and connective tissue have already been identified50–52.","substring(string(/article/body/sec[1]/p[4]),1,308)",19test.xml
53,"53,54","Since a deterioration of postural control with increasing age was already proven53,54, a young healthy test group between the ages of 21 and 30 was selected.","substring(string(/article/body/sec[1]/p[4]),373,157)",19test.xml
54,"53,54","Since a deterioration of postural control with increasing age was already proven53,54, a young healthy test group between the ages of 21 and 30 was selected.","substring(string(/article/body/sec[1]/p[4]),373,157)",19test.xml
55,not in list,"Therefore, the function questionnaire of the Department of Orthodontics of the Goethe University Frankfurt/Main (Germany) was used55.","substring(string(/article/body/sec[2]/sec[1]/p[2]),79,133)",19test.xml
56,56–58,The measuring frequency is 50 Hz and the measuring accuracy is 0.1 mm56–58.,"substring(string(/article/body/sec[2]/sec[2]/sec[1]/p),385,75)",19test.xml
in sequence,56–58,The measuring frequency is 50 Hz and the measuring accuracy is 0.1 mm56–58.,"substring(string(/article/body/sec[2]/sec[2]/sec[1]/p),385,75)",19test.xml
58,56–58,The measuring frequency is 50 Hz and the measuring accuracy is 0.1 mm56–58.,"substring(string(/article/body/sec[2]/sec[2]/sec[1]/p),385,75)",19test.xml
59,"59,60","The sensors are arranged in a matrix form and distributed at a density of 1.5 sensors/cm2 59,60.","substring(string(/article/body/sec[2]/sec[2]/sec[2]/p),300,96)",19test.xml
60,"59,60","The sensors are arranged in a matrix form and distributed at a density of 1.5 sensors/cm2 59,60.","substring(string(/article/body/sec[2]/sec[2]/sec[2]/p),300,96)",19test.xml
61,not in list,Jüngling et al.61 proved a highly valid and reliable method of three-dimensional function analysis.,"substring(string(/article/body/sec[2]/sec[3]/sec[1]/p[1]),189,99)",19test.xml
62,not in list,The comparison with a digital caliper shows high efficiency62.,"substring(string(/article/body/sec[2]/sec[3]/sec[1]/p[1]),289,62)",19test.xml
63,not in list,"For the effect strength, the correlation coefficient rho was used according to different classes (Cohen63, Rosenthal64, Evans65).","substring(string(/article/body/sec[2]/sec[4]/p),507,129)",19test.xml
64,not in list,"For the effect strength, the correlation coefficient rho was used according to different classes (Cohen63, Rosenthal64, Evans65).","substring(string(/article/body/sec[2]/sec[4]/p),507,129)",19test.xml
65,not in list,"For the effect strength, the correlation coefficient rho was used according to different classes (Cohen63, Rosenthal64, Evans65).","substring(string(/article/body/sec[2]/sec[4]/p),507,129)",19test.xml
66,"66,67","In this context, an association between an above-average BMI and an increased load on the forefoot could already be demonstrated66,67.","substring(string(/article/body/sec[4]/p[2]),296,134)",19test.xml
67,"66,67","In this context, an association between an above-average BMI and an increased load on the forefoot could already be demonstrated66,67.","substring(string(/article/body/sec[4]/p[2]),296,134)",19test.xml
53,"53,54","Other studies showed that age influenced the balance53,54.","substring(string(/article/body/sec[4]/p[2]),554,58)",19test.xml
54,"53,54","Other studies showed that age influenced the balance53,54.","substring(string(/article/body/sec[4]/p[2]),554,58)",19test.xml
68,not in list,"In principle, the mean BMI (21.1 kg/m²) of the participants was 2.6 kg/m² below the data of Mensink et al.68 for the same age group (18 to 29 years, 23.7 kg/m2), which is attributable to larger and lighter participants (169 cm to 165.8 cm, 60.28 kg to 65.2 kg)68.","substring(string(/article/body/sec[4]/p[3]),1,263)",19test.xml
68,not in list,"In principle, the mean BMI (21.1 kg/m²) of the participants was 2.6 kg/m² below the data of Mensink et al.68 for the same age group (18 to 29 years, 23.7 kg/m2), which is attributable to larger and lighter participants (169 cm to 165.8 cm, 60.28 kg to 65.2 kg)68.","substring(string(/article/body/sec[4]/p[3]),1,263)",19test.xml
69,not in list,"In 2009, the Federal Statistical Office69 raised an average size of 168 cm, an average weight of 63.5 kg and an average BMI of 22.65 kg/m² for the age group of the 20–30-year-old women.","substring(string(/article/body/sec[4]/p[4]),1,185)",19test.xml
68,not in list,These data are more similar to the present results than those of Mensink et al.68.,"substring(string(/article/body/sec[4]/p[4]),187,82)",19test.xml
68,not in list,"One possible reason for these deviations is the social status of the subjects68, which can be assumed as outstanding for academics.","substring(string(/article/body/sec[4]/p[4]),270,131)",19test.xml
70,not in list,Menz et al.70 confirmed this statement since lower back pain does not affect the foot position.,"substring(string(/article/body/sec[4]/p[5]),136,95)",19test.xml
71,not in list,The complaints of the subjects were classified to the definition of Helkimo71.,"substring(string(/article/body/sec[4]/p[6]),1,78)",19test.xml
1,"1,33–39,72–75","It is useful to consider in future analysis TMD classifications of other authors1,33–39,72–75, too.","substring(string(/article/body/sec[4]/p[6]),80,99)",19test.xml
33,"1,33–39,72–75","It is useful to consider in future analysis TMD classifications of other authors1,33–39,72–75, too.","substring(string(/article/body/sec[4]/p[6]),80,99)",19test.xml
in sequence,"1,33–39,72–75","It is useful to consider in future analysis TMD classifications of other authors1,33–39,72–75, too.","substring(string(/article/body/sec[4]/p[6]),80,99)",19test.xml
